danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name,hot?
0.662,0.661,0,-5.689,1,0.0514,0.417,0.0,0.0784,0.222,80.009,audio_features,0a6zRnrjmaOcqsEIFkXIhw,spotify:track:0a6zRnrjmaOcqsEIFkXIhw,https://api.spotify.com/v1/tracks/0a6zRnrjmaOcqsEIFkXIhw,https://api.spotify.com/v1/audio-analysis/0a6zRnrjmaOcqsEIFkXIhw,201689,4,khaab,akhil,not_hot
0.402,0.461,2,-5.14,0,0.0458,0.05,0.0,0.0503,0.356,127.393,audio_features,0vC8BZnVMDrjDfFYKWahrb,spotify:track:0vC8BZnVMDrjDfFYKWahrb,https://api.spotify.com/v1/tracks/0vC8BZnVMDrjDfFYKWahrb,https://api.spotify.com/v1/audio-analysis/0vC8BZnVMDrjDfFYKWahrb,200000,4,happyland,måns zelmerlöw,not_hot
0.5,0.103,4,-20.593,1,0.071,0.993,0.96,0.0984,0.155,72.758,audio_features,5o51dR0jR2nTnM7sHj2Nuq,spotify:track:5o51dR0jR2nTnM7sHj2Nuq,https://api.spotify.com/v1/tracks/5o51dR0jR2nTnM7sHj2Nuq,https://api.spotify.com/v1/audio-analysis/5o51dR0jR2nTnM7sHj2Nuq,100973,4,symbol,宮川大聖,not_hot
0.658,0.572,3,-7.527,1,0.0304,0.214,0.0,0.125,0.741,92.011,audio_features,5U28PY9MekLyCBYtLHGQpe,spotify:track:5U28PY9MekLyCBYtLHGQpe,https://api.spotify.com/v1/tracks/5U28PY9MekLyCBYtLHGQpe,https://api.spotify.com/v1/audio-analysis/5U28PY9MekLyCBYtLHGQpe,231474,4,meu abrigo,melim,not_hot
0.471,0.648,3,-3.968,1,0.0342,0.63,0.0,0.122,0.239,135.053,audio_features,190kU2WKyIzx9XaBjfWRPk,spotify:track:190kU2WKyIzx9XaBjfWRPk,https://api.spotify.com/v1/tracks/190kU2WKyIzx9XaBjfWRPk,https://api.spotify.com/v1/audio-analysis/190kU2WKyIzx9XaBjfWRPk,287000,4,修煉愛情,jj lin,not_hot
0.559,0.422,11,-11.89,1,0.195,0.701,1.99e-06,0.0853,0.191,74.002,audio_features,0Eqg0CQ7bK3RQIMPw1A7pl,spotify:track:0Eqg0CQ7bK3RQIMPw1A7pl,https://api.spotify.com/v1/tracks/0Eqg0CQ7bK3RQIMPw1A7pl,https://api.spotify.com/v1/audio-analysis/0Eqg0CQ7bK3RQIMPw1A7pl,286928,4,malibu nights,lany,not_hot
0.507,0.627,2,-6.804,1,0.125,0.556,0.0,0.229,0.371,139.68,audio_features,2XFrRuy9Gpu4GuYHTNeHiC,spotify:track:2XFrRuy9Gpu4GuYHTNeHiC,https://api.spotify.com/v1/tracks/2XFrRuy9Gpu4GuYHTNeHiC,https://api.spotify.com/v1/audio-analysis/2XFrRuy9Gpu4GuYHTNeHiC,230571,4,說散就散,jc 陳詠桐,not_hot
0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,audio_features,0RLLvYBopDwooCyvnTwgYu,spotify:track:0RLLvYBopDwooCyvnTwgYu,https://api.spotify.com/v1/tracks/0RLLvYBopDwooCyvnTwgYu,https://api.spotify.com/v1/audio-analysis/0RLLvYBopDwooCyvnTwgYu,224000,1,f.n,lil tjay,not_hot
0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,audio_features,75NhhYjHO43mvZgYtnXgti,spotify:track:75NhhYjHO43mvZgYtnXgti,https://api.spotify.com/v1/tracks/75NhhYjHO43mvZgYtnXgti,https://api.spotify.com/v1/audio-analysis/75NhhYjHO43mvZgYtnXgti,181812,4,lonely together (feat. rita ora),avicii,not_hot
0.503,0.762,11,-4.263,1,0.298,0.0756,9.84e-06,0.0919,0.598,167.936,audio_features,6QSu3mgC8kUYtEDoBBQcJG,spotify:track:6QSu3mgC8kUYtEDoBBQcJG,https://api.spotify.com/v1/tracks/6QSu3mgC8kUYtEDoBBQcJG,https://api.spotify.com/v1/audio-analysis/6QSu3mgC8kUYtEDoBBQcJG,202733,4,los besos,greeicy,not_hot
0.566,0.121,8,-8.206,1,0.0345,0.862,0.0,0.0788,0.293,135.268,audio_features,0ztDBQdQmdVZvorSmIjMih,spotify:track:0ztDBQdQmdVZvorSmIjMih,https://api.spotify.com/v1/tracks/0ztDBQdQmdVZvorSmIjMih,https://api.spotify.com/v1/audio-analysis/0ztDBQdQmdVZvorSmIjMih,260240,4,tagpuan,moira dela torre,not_hot
0.74,0.595,1,-9.082,1,0.0623,0.486,0.0,0.163,0.316,131.96,audio_features,3kG1jgWIDmjJkXhOiOmioO,spotify:track:3kG1jgWIDmjJkXhOiOmioO,https://api.spotify.com/v1/tracks/3kG1jgWIDmjJkXhOiOmioO,https://api.spotify.com/v1/audio-analysis/3kG1jgWIDmjJkXhOiOmioO,187273,4,dime si vas a volver,bad bunny,not_hot
0.724,0.791,7,-5.411,1,0.169,0.0441,6.55e-06,0.239,0.856,176.011,audio_features,2ktoFujjJtantyMoVdBJlX,spotify:track:2ktoFujjJtantyMoVdBJlX,https://api.spotify.com/v1/tracks/2ktoFujjJtantyMoVdBJlX,https://api.spotify.com/v1/audio-analysis/2ktoFujjJtantyMoVdBJlX,256418,4,pa olvidarte (feat. manuel turizo) - remix,"chocquibtown, zion & lennox, farruko",not_hot
0.482,0.265,0,-11.175,1,0.0307,0.781,0.000432,0.138,0.276,109.698,audio_features,7wF2x5Ea8liN1WKfkDQlT0,spotify:track:7wF2x5Ea8liN1WKfkDQlT0,https://api.spotify.com/v1/tracks/7wF2x5Ea8liN1WKfkDQlT0,https://api.spotify.com/v1/audio-analysis/7wF2x5Ea8liN1WKfkDQlT0,193200,4,seandainya,brisia jodie,not_hot
0.775,0.452,0,-4.243,1,0.0311,0.58,0.0,0.17,0.606,129.941,audio_features,3VK8copXwqvAueMPhnBe6K,spotify:track:3VK8copXwqvAueMPhnBe6K,https://api.spotify.com/v1/tracks/3VK8copXwqvAueMPhnBe6K,https://api.spotify.com/v1/audio-analysis/3VK8copXwqvAueMPhnBe6K,234360,3,siempre te voy a querer,calibre 50,not_hot
0.579,0.711,6,-6.606,0,0.136,0.0915,0.575,0.317,0.514,87.426,audio_features,46OUNIkdTF8qRXlU6vTXIU,spotify:track:46OUNIkdTF8qRXlU6vTXIU,https://api.spotify.com/v1/tracks/46OUNIkdTF8qRXlU6vTXIU,https://api.spotify.com/v1/audio-analysis/46OUNIkdTF8qRXlU6vTXIU,183771,4,baby girl (feat. lalo ebratt),mario bautista,not_hot
0.781,0.373,7,-9.35,0,0.121,0.619,0.0,0.348,0.669,117.98,audio_features,2l7CpLcHxJeiWibGWftnew,spotify:track:2l7CpLcHxJeiWibGWftnew,https://api.spotify.com/v1/tracks/2l7CpLcHxJeiWibGWftnew,https://api.spotify.com/v1/audio-analysis/2l7CpLcHxJeiWibGWftnew,250297,4,maldita abusadora,paulo londra,not_hot
0.499,0.937,6,-2.492,1,0.0605,4.54e-05,6.11e-06,0.477,0.569,90.029,audio_features,0SnvI0twJ1Mnh0rJlBRrf0,spotify:track:0SnvI0twJ1Mnh0rJlBRrf0,https://api.spotify.com/v1/tracks/0SnvI0twJ1Mnh0rJlBRrf0,https://api.spotify.com/v1/audio-analysis/0SnvI0twJ1Mnh0rJlBRrf0,224000,4,voices in my head,"skinny days, clmd",not_hot
0.538,0.442,0,-6.363,1,0.048,0.2,0.0,0.304,0.901,114.988,audio_features,3ZXkjp297z2P7k1TAhJqVb,spotify:track:3ZXkjp297z2P7k1TAhJqVb,https://api.spotify.com/v1/tracks/3ZXkjp297z2P7k1TAhJqVb,https://api.spotify.com/v1/audio-analysis/3ZXkjp297z2P7k1TAhJqVb,168773,4,dosawoiza,los bressackos,not_hot
0.845,0.709,10,-4.547,0,0.0714,0.0233,0.0,0.094,0.62,98.062,audio_features,2z4pcBLQXF2BXKFvd0BuB6,spotify:track:2z4pcBLQXF2BXKFvd0BuB6,https://api.spotify.com/v1/tracks/2z4pcBLQXF2BXKFvd0BuB6,https://api.spotify.com/v1/audio-analysis/2z4pcBLQXF2BXKFvd0BuB6,187521,4,tip toe (feat. french montana),jason derulo,not_hot
0.817,0.535,1,-14.952,0,0.0616,0.0214,0.0107,0.0564,0.552,112.01,audio_features,1rhnPEViVPs9W3CW5HmneQ,spotify:track:1rhnPEViVPs9W3CW5HmneQ,https://api.spotify.com/v1/tracks/1rhnPEViVPs9W3CW5HmneQ,https://api.spotify.com/v1/audio-analysis/1rhnPEViVPs9W3CW5HmneQ,363850,4,ubusha bethu,"dj jaivane, record l jones, slenda vocals",not_hot
0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,audio_features,7KA4W4McWYRpgf0fWsJZWB,spotify:track:7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,180387,4,see you again (feat. charlie puth),wiz khalifa,not_hot
0.805,0.816,1,-4.685,1,0.346,0.363,0.826,0.121,0.338,124.966,audio_features,5mnpMkzp3Z2RCCbwIEZCbv,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv,https://api.spotify.com/v1/tracks/5mnpMkzp3Z2RCCbwIEZCbv,https://api.spotify.com/v1/audio-analysis/5mnpMkzp3Z2RCCbwIEZCbv,141343,4,phonky town,playaphonk,not_hot
0.632,0.832,7,-1.948,0,0.154,0.048,0.0,0.0705,0.784,182.184,audio_features,7uQmJ1jgNzBpATSoWKSPFu,spotify:track:7uQmJ1jgNzBpATSoWKSPFu,https://api.spotify.com/v1/tracks/7uQmJ1jgNzBpATSoWKSPFu,https://api.spotify.com/v1/audio-analysis/7uQmJ1jgNzBpATSoWKSPFu,198933,4,ya no tiene novio,"sebastian yatra, mau y ricky",not_hot
0.73,0.645,9,-9.893,1,0.209,0.194,0.0,0.114,0.293,92.48,audio_features,22XAGjQWTalhBGQThsDDbT,spotify:track:22XAGjQWTalhBGQThsDDbT,https://api.spotify.com/v1/tracks/22XAGjQWTalhBGQThsDDbT,https://api.spotify.com/v1/audio-analysis/22XAGjQWTalhBGQThsDDbT,131064,4,fiji,"reckol, cakal",not_hot
0.769,0.714,4,-7.26,0,0.0366,0.272,0.0,0.08,0.792,96.992,audio_features,30UA08ePK3varU1cNX2Owt,spotify:track:30UA08ePK3varU1cNX2Owt,https://api.spotify.com/v1/tracks/30UA08ePK3varU1cNX2Owt,https://api.spotify.com/v1/audio-analysis/30UA08ePK3varU1cNX2Owt,244088,4,amantes,"greeicy, mike bahía",not_hot
0.694,0.869,3,-5.26,0,0.0857,0.611,0.0,0.535,0.786,121.996,audio_features,371Up3WP7OqJNFPf0BiyUe,spotify:track:371Up3WP7OqJNFPf0BiyUe,https://api.spotify.com/v1/tracks/371Up3WP7OqJNFPf0BiyUe,https://api.spotify.com/v1/audio-analysis/371Up3WP7OqJNFPf0BiyUe,234961,4,largado às traças - ao vivo,zé neto & cristiano,not_hot
0.644,0.488,1,-4.042,1,0.0331,0.329,0.0,0.163,0.489,151.544,audio_features,4e2GUvAz5aWwqdZGKNoYRw,spotify:track:4e2GUvAz5aWwqdZGKNoYRw,https://api.spotify.com/v1/tracks/4e2GUvAz5aWwqdZGKNoYRw,https://api.spotify.com/v1/audio-analysis/4e2GUvAz5aWwqdZGKNoYRw,231445,4,goodbye,2ne1,not_hot
0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,audio_features,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160,4,something just like this,"the chainsmokers, coldplay",not_hot
0.443,0.533,0,-6.548,1,0.0396,0.371,0.0,0.128,0.201,77.344,audio_features,39jXnbACjiaiTwwhsr5sY5,spotify:track:39jXnbACjiaiTwwhsr5sY5,https://api.spotify.com/v1/tracks/39jXnbACjiaiTwwhsr5sY5,https://api.spotify.com/v1/audio-analysis/39jXnbACjiaiTwwhsr5sY5,223044,4,too much to ask,niall horan,not_hot
0.744,0.422,1,-8.946,1,0.294,0.0319,0.00011,0.11,0.493,180.006,audio_features,3JwxpSpGaXmGqLwWN6D6eC,spotify:track:3JwxpSpGaXmGqLwWN6D6eC,https://api.spotify.com/v1/tracks/3JwxpSpGaXmGqLwWN6D6eC,https://api.spotify.com/v1/audio-analysis/3JwxpSpGaXmGqLwWN6D6eC,202667,4,trollz (with nicki minaj),6ix9ine,not_hot
0.932,0.762,10,-3.376,0,0.0747,0.222,0.0,0.164,0.931,124.975,audio_features,0kp0ovTvyYUdoexEt7AcoL,spotify:track:0kp0ovTvyYUdoexEt7AcoL,https://api.spotify.com/v1/tracks/0kp0ovTvyYUdoexEt7AcoL,https://api.spotify.com/v1/audio-analysis/0kp0ovTvyYUdoexEt7AcoL,188613,4,ne reviens pas - remix,"gradur, dardan",not_hot
0.406,0.949,8,-4.488,0,0.114,0.00685,5.2e-06,0.0805,0.457,160.007,audio_features,3lO38SiB2WAQRqTAHN7WTC,spotify:track:3lO38SiB2WAQRqTAHN7WTC,https://api.spotify.com/v1/tracks/3lO38SiB2WAQRqTAHN7WTC,https://api.spotify.com/v1/audio-analysis/3lO38SiB2WAQRqTAHN7WTC,256500,4,borderline,tove styrke,not_hot
0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,audio_features,09mEdoA6zrmBPgTEN5qXmN,spotify:track:09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN,228373,3,call out my name,the weeknd,not_hot
0.629,0.745,6,-2.936,1,0.0649,0.147,0.0,0.257,0.496,99.995,audio_features,73WJ6rYbtFi0Z2T4hPS1iN,spotify:track:73WJ6rYbtFi0Z2T4hPS1iN,https://api.spotify.com/v1/tracks/73WJ6rYbtFi0Z2T4hPS1iN,https://api.spotify.com/v1/audio-analysis/73WJ6rYbtFi0Z2T4hPS1iN,182265,4,drink about,"seeb, dagny",not_hot
0.665,0.651,1,-5.515,1,0.156,0.0414,0.0,0.0896,0.237,163.935,audio_features,3oDkdAySo1VQQG0ptV7uwa,spotify:track:3oDkdAySo1VQQG0ptV7uwa,https://api.spotify.com/v1/tracks/3oDkdAySo1VQQG0ptV7uwa,https://api.spotify.com/v1/audio-analysis/3oDkdAySo1VQQG0ptV7uwa,175755,4,lean wit me,juice wrld,not_hot
0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,audio_features,6f3Slt0GbA2bPZlz0aIFXN,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,https://api.spotify.com/v1/tracks/6f3Slt0GbA2bPZlz0aIFXN,https://api.spotify.com/v1/audio-analysis/6f3Slt0GbA2bPZlz0aIFXN,164000,4,the business,tiësto,not_hot
0.91,0.585,11,-7.572,0,0.257,0.0536,0.0,0.127,0.599,129.011,audio_features,4KDNRh9Oor80z3XIxdWlui,spotify:track:4KDNRh9Oor80z3XIxdWlui,https://api.spotify.com/v1/tracks/4KDNRh9Oor80z3XIxdWlui,https://api.spotify.com/v1/audio-analysis/4KDNRh9Oor80z3XIxdWlui,165067,4,bubbly (with drake & travis scott),young thug,not_hot
0.495,0.411,9,-9.875,1,0.03,0.652,0.0,0.126,0.273,119.775,audio_features,1lTbjJHizaTlozAvSCEtcw,spotify:track:1lTbjJHizaTlozAvSCEtcw,https://api.spotify.com/v1/tracks/1lTbjJHizaTlozAvSCEtcw,https://api.spotify.com/v1/audio-analysis/1lTbjJHizaTlozAvSCEtcw,289213,4,明明他已離開妳,hins cheung,not_hot
0.765,0.339,8,-8.965,1,0.0365,0.278,0.0,0.131,0.864,123.95,audio_features,1l77YWrGUp3qX3NS1rz7lq,spotify:track:1l77YWrGUp3qX3NS1rz7lq,https://api.spotify.com/v1/tracks/1l77YWrGUp3qX3NS1rz7lq,https://api.spotify.com/v1/audio-analysis/1l77YWrGUp3qX3NS1rz7lq,202560,4,el color de tus ojos,banda ms de sergio lizárraga,not_hot
0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,audio_features,2WfaOiMkCvy7F5fcp2zZ8L,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,225280,4,take on me,a-ha,not_hot
0.784,0.754,8,-4.784,1,0.225,0.0223,0.0,0.17,0.478,107.943,audio_features,4rW2KfMNxdyNsLlaOYWXh3,spotify:track:4rW2KfMNxdyNsLlaOYWXh3,https://api.spotify.com/v1/tracks/4rW2KfMNxdyNsLlaOYWXh3,https://api.spotify.com/v1/audio-analysis/4rW2KfMNxdyNsLlaOYWXh3,258847,4,vamo a darle,ysy a,not_hot
0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,audio_features,2qG5sZ7Si6sdK74qLxedYM,spotify:track:2qG5sZ7Si6sdK74qLxedYM,https://api.spotify.com/v1/tracks/2qG5sZ7Si6sdK74qLxedYM,https://api.spotify.com/v1/audio-analysis/2qG5sZ7Si6sdK74qLxedYM,161627,4,con altura,"rosalía, j balvin, el guincho",not_hot
0.36,0.233,7,-11.512,1,0.0509,0.9,3.96e-06,0.106,0.37,77.436,audio_features,6iNH42q8haGYDYGhKK6XiJ,spotify:track:6iNH42q8haGYDYGhKK6XiJ,https://api.spotify.com/v1/tracks/6iNH42q8haGYDYGhKK6XiJ,https://api.spotify.com/v1/audio-analysis/6iNH42q8haGYDYGhKK6XiJ,237000,4,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,a-lin,not_hot
0.704,0.634,11,-7.374,0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,audio_features,1I8tHoNBFTuoJAlh4hfVVE,spotify:track:1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/tracks/1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/audio-analysis/1I8tHoNBFTuoJAlh4hfVVE,271640,4,happy now,"kygo, sandro cavazza",not_hot
0.757,0.733,6,-4.486,1,0.2,0.213,4.68e-06,0.288,0.864,174.05,audio_features,1ei3g2hMYh1VKvik9FoUQR,spotify:track:1ei3g2hMYh1VKvik9FoUQR,https://api.spotify.com/v1/tracks/1ei3g2hMYh1VKvik9FoUQR,https://api.spotify.com/v1/audio-analysis/1ei3g2hMYh1VKvik9FoUQR,203667,4,sólo mía (feat. maluma),yandel,not_hot
0.797,0.543,11,-5.744,1,0.0439,0.0202,0.0,0.0726,0.164,115.036,audio_features,6N22Yl2nHPnksP1hu3mxJE,spotify:track:6N22Yl2nHPnksP1hu3mxJE,https://api.spotify.com/v1/tracks/6N22Yl2nHPnksP1hu3mxJE,https://api.spotify.com/v1/audio-analysis/6N22Yl2nHPnksP1hu3mxJE,222621,4,i don't belong in this club,"why don't we, macklemore",not_hot
0.684,0.676,1,-6.669,0,0.0268,0.0159,0.0,0.272,0.674,129.977,audio_features,0xwpK0H2aL5YxREvcNw4Pe,spotify:track:0xwpK0H2aL5YxREvcNw4Pe,https://api.spotify.com/v1/tracks/0xwpK0H2aL5YxREvcNw4Pe,https://api.spotify.com/v1/audio-analysis/0xwpK0H2aL5YxREvcNw4Pe,200087,4,szampan,sanah,not_hot
0.786,0.471,1,-6.678,0,0.0373,0.786,1.23e-06,0.0773,0.74,114.981,audio_features,618yQeDCu4a89EvkNjHDbD,spotify:track:618yQeDCu4a89EvkNjHDbD,https://api.spotify.com/v1/tracks/618yQeDCu4a89EvkNjHDbD,https://api.spotify.com/v1/audio-analysis/618yQeDCu4a89EvkNjHDbD,178475,4,siapa tak mahu,dato' sri siti nurhaliza,not_hot
0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,audio_features,6I6NX6tjGsxFAsIfGzY9lJ,spotify:track:6I6NX6tjGsxFAsIfGzY9lJ,https://api.spotify.com/v1/tracks/6I6NX6tjGsxFAsIfGzY9lJ,https://api.spotify.com/v1/audio-analysis/6I6NX6tjGsxFAsIfGzY9lJ,264747,4,deja vu,j. cole,not_hot
0.638,0.6,1,-5.84,0,0.0438,0.114,0.0,0.187,0.0399,101.981,audio_features,2xbI8Vmyv3TkpTdywpPyNw,spotify:track:2xbI8Vmyv3TkpTdywpPyNw,https://api.spotify.com/v1/tracks/2xbI8Vmyv3TkpTdywpPyNw,https://api.spotify.com/v1/audio-analysis/2xbI8Vmyv3TkpTdywpPyNw,245604,4,selfish (feat. rihanna),future,not_hot
0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,audio_features,7xQAfvXzm3AkraOtGPWIZg,spotify:track:7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg,149547,4,wow.,post malone,not_hot
0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,audio_features,2MbdDtCv5LUVjYy9RuGTgC,spotify:track:2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/tracks/2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/audio-analysis/2MbdDtCv5LUVjYy9RuGTgC,227478,4,"whats poppin (feat. dababy, tory lanez & lil wayne) - remix","tory lanez, jack harlow",not_hot
0.665,0.617,11,-7.068,0,0.233,0.422,0.0,0.0701,0.868,90.992,audio_features,7ueJWVf5CAGyR8e9wafxTE,spotify:track:7ueJWVf5CAGyR8e9wafxTE,https://api.spotify.com/v1/tracks/7ueJWVf5CAGyR8e9wafxTE,https://api.spotify.com/v1/audio-analysis/7ueJWVf5CAGyR8e9wafxTE,251827,4,następna stacja,taco hemingway,not_hot
0.724,0.751,11,-3.473,0,0.09,0.397,0.0,0.07,0.949,180.021,audio_features,3tWeAH4IYIrxV2jrUk9Ab3,spotify:track:3tWeAH4IYIrxV2jrUk9Ab3,https://api.spotify.com/v1/tracks/3tWeAH4IYIrxV2jrUk9Ab3,https://api.spotify.com/v1/audio-analysis/3tWeAH4IYIrxV2jrUk9Ab3,208280,4,esa boquita,j alvarez,not_hot
0.647,0.692,6,-4.6,1,0.098,0.108,0.0,0.126,0.342,139.693,audio_features,6oNJqGeekJO8rADd2Mktvi,spotify:track:6oNJqGeekJO8rADd2Mktvi,https://api.spotify.com/v1/tracks/6oNJqGeekJO8rADd2Mktvi,https://api.spotify.com/v1/audio-analysis/6oNJqGeekJO8rADd2Mktvi,186853,3,altalene (feat. mara sattei & coez),"bloody vinyl, slait, tha supreme",not_hot
0.722,0.867,0,-3.652,0,0.0904,0.121,0.0052,0.123,0.893,102.009,audio_features,352wEkChkiClswqwDoM0nj,spotify:track:352wEkChkiClswqwDoM0nj,https://api.spotify.com/v1/tracks/352wEkChkiClswqwDoM0nj,https://api.spotify.com/v1/audio-analysis/352wEkChkiClswqwDoM0nj,179225,4,"coca cola (from ""luka chuppi"")","tony kakkar, neha kakkar, young desi",not_hot
0.849,0.948,0,-3.565,1,0.151,0.648,0.0,0.0541,0.703,130.044,audio_features,3DSz7eKXmRsWEZ1V2ssxPe,spotify:track:3DSz7eKXmRsWEZ1V2ssxPe,https://api.spotify.com/v1/tracks/3DSz7eKXmRsWEZ1V2ssxPe,https://api.spotify.com/v1/audio-analysis/3DSz7eKXmRsWEZ1V2ssxPe,181917,4,wejoow,"boef, lil kleine",not_hot
0.533,0.962,0,-4.307,1,0.0501,0.00725,1.27e-06,0.117,0.284,104.96,audio_features,7gO3yOONIW12qcuVNUiWaw,spotify:track:7gO3yOONIW12qcuVNUiWaw,https://api.spotify.com/v1/tracks/7gO3yOONIW12qcuVNUiWaw,https://api.spotify.com/v1/audio-analysis/7gO3yOONIW12qcuVNUiWaw,211773,4,bandera blanca,erreway,not_hot
0.755,0.625,2,-7.114,1,0.0897,0.49,0.0,0.157,0.374,147.022,audio_features,3F7bhRhNpY4YKrwa4kGeUz,spotify:track:3F7bhRhNpY4YKrwa4kGeUz,https://api.spotify.com/v1/tracks/3F7bhRhNpY4YKrwa4kGeUz,https://api.spotify.com/v1/audio-analysis/3F7bhRhNpY4YKrwa4kGeUz,174861,4,there's no way (feat. julia michaels),lauv,not_hot
0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,audio_features,7FIWs0pqAYbP91WWM0vlTQ,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,210800,4,godzilla (feat. juice wrld),eminem,not_hot
0.677,0.722,2,-4.443,0,0.0626,0.538,0.0,0.11,0.786,172.0,audio_features,0i9oiUkWOgvtnjkr0fa3XN,spotify:track:0i9oiUkWOgvtnjkr0fa3XN,https://api.spotify.com/v1/tracks/0i9oiUkWOgvtnjkr0fa3XN,https://api.spotify.com/v1/audio-analysis/0i9oiUkWOgvtnjkr0fa3XN,173452,4,piensan,"haze, myke towers",not_hot
0.251,0.301,5,-17.398,0,0.0394,0.987,1.27e-05,0.244,0.188,71.05,audio_features,1Zx3YCDZWMBYlOrt6BfTry,spotify:track:1Zx3YCDZWMBYlOrt6BfTry,https://api.spotify.com/v1/tracks/1Zx3YCDZWMBYlOrt6BfTry,https://api.spotify.com/v1/audio-analysis/1Zx3YCDZWMBYlOrt6BfTry,129253,4,ogrodzie oliwny,"traditional, dominikański ośrodek liturgiczny",not_hot
0.931,0.605,7,-6.615,1,0.36,0.153,0.0,0.214,0.601,127.004,audio_features,5DH03Qs3SSG12TNUCSAzMi,spotify:track:5DH03Qs3SSG12TNUCSAzMi,https://api.spotify.com/v1/tracks/5DH03Qs3SSG12TNUCSAzMi,https://api.spotify.com/v1/audio-analysis/5DH03Qs3SSG12TNUCSAzMi,217562,4,moto,"mac tyer, ninho",not_hot
0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831,audio_features,1EIsJed40cd7Bcv8SXVdqA,spotify:track:1EIsJed40cd7Bcv8SXVdqA,https://api.spotify.com/v1/tracks/1EIsJed40cd7Bcv8SXVdqA,https://api.spotify.com/v1/audio-analysis/1EIsJed40cd7Bcv8SXVdqA,196180,4,smile (with the weeknd),juice wrld,not_hot
0.656,0.204,11,-11.422,1,0.76,0.677,0.0,0.124,0.663,82.273,audio_features,5k9OF2YbMLHXCGzJe5SDAj,spotify:track:5k9OF2YbMLHXCGzJe5SDAj,https://api.spotify.com/v1/tracks/5k9OF2YbMLHXCGzJe5SDAj,https://api.spotify.com/v1/audio-analysis/5k9OF2YbMLHXCGzJe5SDAj,141062,1,tacsu,marko glass,not_hot
0.878,0.713,5,-4.566,0,0.0948,0.0581,0.0,0.0822,0.615,92.028,audio_features,4C6BlqqMwjFzOXzqpTeoWR,spotify:track:4C6BlqqMwjFzOXzqpTeoWR,https://api.spotify.com/v1/tracks/4C6BlqqMwjFzOXzqpTeoWR,https://api.spotify.com/v1/audio-analysis/4C6BlqqMwjFzOXzqpTeoWR,202373,4,ponte pa' mi,justin quiles,not_hot
